source_file,source_url,source_pillar,anchor,relation,target_url,score,target_kd,target_volume
2025-11-03_2--can-i-put-a-caveat-on-my-parents-house.md,/resources/guides/can-i-put-a-caveat-on-my-parents-house,Caveat Loans (Business Use),urgent caveat loans,same-pillar,/resources/guides/urgent-caveat-loans,5.004,0.0,140.0
2025-11-03_2--can-i-put-a-caveat-on-my-parents-house.md,/resources/guides/can-i-put-a-caveat-on-my-parents-house,Caveat Loans (Business Use),fast caveat loans,same-pillar,/resources/guides/fast-caveat-loans,4.979,2.0,140.0
2025-11-03_2--can-i-put-a-caveat-on-my-parents-house.md,/resources/guides/can-i-put-a-caveat-on-my-parents-house,Caveat Loans (Business Use),urgent caveat loan,same-pillar,/resources/guides/urgent-caveat-loan,4.808,1.0,70.0
2025-11-03_2--can-i-put-a-caveat-on-my-parents-house.md,/resources/guides/can-i-put-a-caveat-on-my-parents-house,Caveat Loans (Business Use),abn loans australia,cross-pillar,/resources/guides/abn-loans-australia,2.137,10.0,70.0
2025-11-04_1--abn-loans-no-credit-check-australia.md,/resources/guides/abn-loans-no-credit-check-australia,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2025-11-04_1--abn-loans-no-credit-check-australia.md,/resources/guides/abn-loans-no-credit-check-australia,Business Loans (Secured),abn loans australia,same-pillar,/resources/guides/abn-loans-australia,5.445,10.0,70.0
2025-11-04_1--abn-loans-no-credit-check-australia.md,/resources/guides/abn-loans-no-credit-check-australia,Business Loans (Secured),bad credit business loans australia,same-pillar,/resources/guides/bad-credit-business-loans-australia,5.19,16.0,90.0
2025-11-04_1--abn-loans-no-credit-check-australia.md,/resources/guides/abn-loans-no-credit-check-australia,Business Loans (Secured),no doc business loans australia,same-pillar,/resources/guides/no-doc-business-loans-australia,5.177,17.0,90.0
2025-11-04_1--abn-loans-no-credit-check-australia.md,/resources/guides/abn-loans-no-credit-check-australia,Business Loans (Secured),no doc abn loans,cross-pillar,/resources/guides/no-doc-abn-loans,2.398,6.0,50.0
2025-11-04_2--leasing-a-truck-for-business.md,/resources/guides/leasing-a-truck-for-business,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2025-11-04_2--leasing-a-truck-for-business.md,/resources/guides/leasing-a-truck-for-business,Asset & Equipment Finance,business equipment leasing,same-pillar,/resources/guides/business-equipment-leasing,6.12,14.0,170.0
2025-11-04_2--leasing-a-truck-for-business.md,/resources/guides/leasing-a-truck-for-business,Asset & Equipment Finance,leasing equipment for business,same-pillar,/resources/guides/leasing-equipment-for-business,5.962,17.0,50.0
2025-11-04_2--leasing-a-truck-for-business.md,/resources/guides/leasing-a-truck-for-business,Asset & Equipment Finance,equipment leasing business,same-pillar,/resources/guides/equipment-leasing-business,5.938,19.0,50.0
2025-11-04_2--leasing-a-truck-for-business.md,/resources/guides/leasing-a-truck-for-business,Asset & Equipment Finance,commercial truck finance calculator,cross-pillar,/resources/tools/commercial-truck-finance-calculator,2.328,9.0,40.0
2025-11-05_1--tax-debt-loan.md,/resources/guides/tax-debt-loan,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2025-11-05_1--tax-debt-loan.md,/resources/guides/tax-debt-loan,Commercial Finance (General),tax debt loans,same-pillar,/resources/guides/tax-debt-loans,5.678,6.0,110.0
2025-11-05_1--tax-debt-loan.md,/resources/guides/tax-debt-loan,Commercial Finance (General),loan to pay tax,same-pillar,/resources/guides/loan-to-pay-tax,5.588,10.0,70.0
2025-11-05_1--tax-debt-loan.md,/resources/guides/tax-debt-loan,Commercial Finance (General),loan for tax payment,same-pillar,/resources/guides/loan-for-tax-payment,5.545,11.0,40.0
2025-11-05_1--tax-debt-loan.md,/resources/guides/tax-debt-loan,Commercial Finance (General),commercial equipment loan,cross-pillar,/resources/guides/commercial-equipment-loan,2.698,22.0,140.0
2025-11-05_2--refinance-commercial-property.md,/resources/guides/refinance-commercial-property,Commercial Finance (General),Commercial Finance (General) guide,pillar,/pillars/commercial-finance-general,999.0,,
2025-11-05_2--refinance-commercial-property.md,/resources/guides/refinance-commercial-property,Commercial Finance (General),deposit for commercial property,same-pillar,/resources/guides/deposit-for-commercial-property,5.54,0.0,40.0
2025-11-05_2--refinance-commercial-property.md,/resources/guides/refinance-commercial-property,Commercial Finance (General),commercial property deposit,same-pillar,/resources/guides/commercial-property-deposit,5.503,3.0,40.0
2025-11-05_2--refinance-commercial-property.md,/resources/guides/refinance-commercial-property,Commercial Finance (General),balmain commercial property,same-pillar,/resources/guides/balmain-commercial-property,5.44,8.0,40.0
2025-11-05_2--refinance-commercial-property.md,/resources/guides/refinance-commercial-property,Commercial Finance (General),low doc business finance,cross-pillar,/resources/guides/low-doc-business-finance,2.791,9.0,70.0
2025-11-06_1--farm-machinery-loans.md,/resources/guides/farm-machinery-loans,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2025-11-06_1--farm-machinery-loans.md,/resources/guides/farm-machinery-loans,Asset & Equipment Finance,farm machinery finance,same-pillar,/resources/guides/farm-machinery-finance,6.42,2.0,320.0
2025-11-06_1--farm-machinery-loans.md,/resources/guides/farm-machinery-loans,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.935,6.0,260.0
2025-11-06_1--farm-machinery-loans.md,/resources/guides/farm-machinery-loans,Asset & Equipment Finance,heavy machinery loans,same-pillar,/resources/guides/heavy-machinery-loans,5.691,17.0,70.0
2025-11-06_1--farm-machinery-loans.md,/resources/guides/farm-machinery-loans,Asset & Equipment Finance,low doc commercial loans,cross-pillar,/resources/guides/low-doc-commercial-loans,2.413,6.0,170.0
2025-11-06_2--ag-equipment-finance.md,/resources/guides/ag-equipment-finance,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2025-11-06_2--ag-equipment-finance.md,/resources/guides/ag-equipment-finance,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.828,6.0,260.0
2025-11-06_2--ag-equipment-finance.md,/resources/guides/ag-equipment-finance,Asset & Equipment Finance,earthmoving equipment finance,same-pillar,/resources/guides/earthmoving-equipment-finance,5.7,1.0,70.0
2025-11-06_2--ag-equipment-finance.md,/resources/guides/ag-equipment-finance,Asset & Equipment Finance,equipment finance mackay,same-pillar,/resources/guides/equipment-finance-mackay,5.69,5.0,110.0
2025-11-06_2--ag-equipment-finance.md,/resources/guides/ag-equipment-finance,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.283,11.0,320.0
2025-11-07_1--business-acquisition-loan.md,/resources/guides/business-acquisition-loan,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2025-11-07_1--business-acquisition-loan.md,/resources/guides/business-acquisition-loan,Business Loans (Secured),better business loan,same-pillar,/resources/guides/better-business-loan,4.753,8.0,210.0
2025-11-07_1--business-acquisition-loan.md,/resources/guides/business-acquisition-loan,Business Loans (Secured),business acquisition lenders,same-pillar,/resources/guides/business-acquisition-lenders,4.708,2.0,90.0
2025-11-07_1--business-acquisition-loan.md,/resources/guides/business-acquisition-loan,Business Loans (Secured),business loan for daycare,same-pillar,/resources/guides/business-loan-for-daycare,4.683,0.0,40.0
2025-11-07_1--business-acquisition-loan.md,/resources/guides/business-acquisition-loan,Business Loans (Secured),urgent caveat loan,cross-pillar,/resources/guides/urgent-caveat-loan,1.458,1.0,70.0
2025-11-07_2--equipment-finance-mackay.md,/resources/guides/equipment-finance-mackay,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2025-11-07_2--equipment-finance-mackay.md,/resources/guides/equipment-finance-mackay,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.828,6.0,260.0
2025-11-07_2--equipment-finance-mackay.md,/resources/guides/equipment-finance-mackay,Asset & Equipment Finance,ag equipment finance,same-pillar,/resources/guides/ag-equipment-finance,5.79,5.0,210.0
2025-11-07_2--equipment-finance-mackay.md,/resources/guides/equipment-finance-mackay,Asset & Equipment Finance,earthmoving equipment finance,same-pillar,/resources/guides/earthmoving-equipment-finance,5.7,1.0,70.0
2025-11-07_2--equipment-finance-mackay.md,/resources/guides/equipment-finance-mackay,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.283,11.0,320.0
2025-11-08_1--medical-equipment-finance.md,/resources/guides/medical-equipment-finance,Asset & Equipment Finance,Asset & Equipment Finance guide,pillar,/pillars/asset-equipment-finance,999.0,,
2025-11-08_1--medical-equipment-finance.md,/resources/guides/medical-equipment-finance,Asset & Equipment Finance,farm equipment finance,same-pillar,/resources/guides/farm-equipment-finance,5.828,6.0,260.0
2025-11-08_1--medical-equipment-finance.md,/resources/guides/medical-equipment-finance,Asset & Equipment Finance,ag equipment finance,same-pillar,/resources/guides/ag-equipment-finance,5.79,5.0,210.0
2025-11-08_1--medical-equipment-finance.md,/resources/guides/medical-equipment-finance,Asset & Equipment Finance,earthmoving equipment finance,same-pillar,/resources/guides/earthmoving-equipment-finance,5.7,1.0,70.0
2025-11-08_1--medical-equipment-finance.md,/resources/guides/medical-equipment-finance,Asset & Equipment Finance,taxation payment plan,cross-pillar,/resources/guides/taxation-payment-plan,2.283,11.0,320.0
2025-11-08_2--debt-consolidation-for-business-owners.md,/resources/guides/debt-consolidation-for-business-owners,Business Loans (Secured),Business Loans (Secured) guide,pillar,/pillars/business-loans-secured,999.0,,
2025-11-08_2--debt-consolidation-for-business-owners.md,/resources/guides/debt-consolidation-for-business-owners,Business Loans (Secured),business consolidation debt,same-pillar,/resources/guides/business-consolidation-debt,5.049,9.0,90.0
2025-11-08_2--debt-consolidation-for-business-owners.md,/resources/guides/debt-consolidation-for-business-owners,Business Loans (Secured),business debt consolidation,same-pillar,/resources/guides/business-debt-consolidation,4.999,13.0,90.0
